nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade
"Daniel, Etsitty",4570.410896202354,35.32801996662147,0,0,1,0,1,2
"Bria, Ballard Jr",3740.8746558710873,32.217944758637415,0,1,1,0,1,2
"Nuzha, al-Darwish",3976.8775862689026,27.942145789807594,1,1,0,0,1,2
"Austin, Petrouske",4319.775581764629,53.71262097717393,1,0,1,1,1,2
"Faseeha, al-Salameh",2983.802827612013,39.512156224136476,1,1,1,0,1,2
"Raakaan, al-Azzi",4522.320947095651,19.258073538541794,0,0,1,0,1,2
"Mumina, al-Nawaz",3029.090713132744,31.491529571176585,0,1,0,0,0,1
"Kennedy, Comins",3562.459959311698,26.15816717754378,1,1,0,0,1,2
"Angel, Yazzie",2661.2008584009495,19.03238321094029,1,1,0,0,0,1
"Brianna, Johnson",4013.0525394598008,44.57144567741764,1,1,0,0,0,1
"Mary, Quenzer",3860.4996667291753,40.04557495815957,0,1,1,0,1,0
"Miranda, Bucholtz",2635.5978732692824,44.354067829586285,1,1,0,0,1,1
"Kristina, Bockarie",3993.8453513558634,47.69760496229075,0,1,1,1,1,1
"Julia, Mills",4186.290464899635,50.921385887058776,1,1,1,0,0,0
"Javier, Olivas",3407.137117813213,28.32068536078038,1,0,0,1,1,1
"Jesse, Magyar",3896.8603365944373,49.06408250148742,0,0,1,1,1,1
"Khameron, Panoncillo",4111.717141208876,42.562737096195825,1,0,1,1,0,2
"Marisha, Taylor",3470.8750151931877,47.13096330029747,1,1,0,0,1,0
"Damon, Parker",4143.961553823744,34.101216289660094,1,0,0,0,0,2
"Amaanullah, al-Neman",4203.955527073327,45.29910149243014,1,0,1,0,1,1
"Warren, Finley",3749.8675299880288,39.254560688142575,1,0,1,0,1,3
"Christopher, Le",3715.8643587841116,34.48804805586028,1,0,0,0,0,1
"Haley, Luoma",2694.816297632194,46.96357285871922,0,1,0,1,1,1
"Delaney, Chapman",3534.237265740656,51.52695817615691,0,1,0,0,1,1
"Nakheel, el-Salek",2904.9993277015374,28.6988131229936,1,1,0,0,0,2
"Angel, Rivas",2044.532686650485,45.04572632644876,0,0,0,0,1,2
"Robert, Intravaia",4096.513017375445,41.593169986271974,1,0,1,1,1,3
"Morgan, Novak",2879.1548978163823,44.97271756938383,1,1,0,0,1,3
"Treyvon, Braden",4110.80143723813,47.81465781734848,0,0,1,0,1,3
"Shukri, el-Vaziri",3921.2882335236613,18.872615782725283,0,0,1,0,1,3
"Andrew, Heilman",4277.085463482593,33.712762182632105,0,0,1,0,0,1
"Zaitoona, el-Ishak",4071.307986839196,25.934185165392105,1,1,0,1,0,3
"Brittany, Carwise",3650.427701096503,53.26773461116163,0,1,1,1,0,1
"Megan, Mccarty",3478.6923778145056,38.33975688094108,0,1,1,0,0,2
"Gregory, Cotonuts",3906.368058568056,47.2996083561688,0,0,0,0,1,2
"Humberto, Brown",3893.3882831894102,20.07768685091287,1,0,0,0,0,0
"Yeni, Tran",4424.313669540342,58.35610622072646,0,1,1,0,0,0
"Joie, Liang",2403.8177557779745,56.519703017238626,1,1,0,0,1,3
"Zack, Mccarthy",3765.5694771516937,35.55967201786815,0,0,1,0,1,1
" Faaiq, al-Afzal",3191.829769063578,21.890753011219203,1,0,0,0,0,3
"Charles, Atwell",3511.933051639241,31.44556369851391,1,0,0,1,1,2
"Chengleng, Frith",3554.1551196281544,40.59878833158727,0,0,1,1,0,2
"Christoffer, Graves",4860.468450307242,47.95947408123308,1,0,1,0,0,1
"Farhaan, al-Mustafa",3039.707249517045,25.04021812346695,0,0,1,1,0,0
"Abdul Ghafoor, al-Mohiuddin",2764.438641076881,19.936937944963574,0,0,1,0,0,1
"Shafaaa, al-Farran",3545.045062410367,44.22928641772165,1,1,0,0,1,1
"Zachery, Gallegos",3320.9186362765818,23.137281598454976,0,0,1,0,1,2
"Archibald, Begay",3412.142258059232,31.859390003609445,0,0,1,1,1,1
"William, Bohol",2884.342039080202,48.216817506793255,1,0,1,0,1,1
"Safiyya, el-Abid",3525.883573434491,47.76311999818341,0,1,1,0,0,2
"Tijan, Lofton",3031.288035758461,31.4880969224134,1,0,1,0,0,2
"Arturo, Deardeuff",3648.669556715886,42.75116880957077,0,0,0,0,1,2
"Lisa, Te",2500.0547502565996,32.05666102331186,1,1,0,0,1,2
"Chamarice, Manriquez",3236.5946011250853,45.86892133579874,0,1,1,1,0,3
"Safar, el-Akel",3369.486958413624,27.097469780785445,0,0,1,1,1,2
"Vineet, Burroughs-Chock",3224.5442019420852,31.94350548034705,0,0,0,0,1,3
"Rayahna, Hwang",3219.0605105676204,21.669663617258607,0,1,0,0,1,0
"Waheeba, el-Zadeh",2646.149677762722,18.350528985261917,0,1,0,0,0,2
"Letyraial, Sherlock",2466.5339317158596,44.64616287912557,1,1,0,0,1,2
"Saajid, al-Halaby",3887.8737811747396,34.599470021318965,0,0,0,0,1,2
"Jacqueline, Pierce",2369.5756901115833,25.072261857183793,0,1,0,0,1,1
"Jui-Chun, Xiong",3510.5087997500063,42.435527648194316,0,0,0,1,1,0
"Christian, Gonzalez-Pantoja",3543.903572501202,26.412019771815714,0,0,1,0,1,2
"Shanan, Brunner",2152.926282100444,27.27696655653505,0,1,0,0,0,1
"Awaatif, al-Ishmael",2265.0271577006756,40.921191893420755,1,1,0,0,1,0
"Luis, Alaniz-Soto",3336.6510160805874,43.38801085135505,1,0,0,0,1,2
"Donovan, Petersen",4962.049108623087,45.33609820474322,1,0,0,1,1,2
"Blanca, Mata",4184.390015593675,38.028429875943615,1,1,0,0,1,2
"Ryan, Freymuth",3829.355870210681,47.159053327555526,0,0,0,0,1,2
"Calla, Bell",3518.3342854187263,42.084729935806415,1,1,0,0,0,2
"Shaakira, al-Salim",4062.9039900135313,50.36206047785016,0,1,0,0,1,2
"Vang, Palumbo",4261.996286512078,19.407592693678204,0,0,1,0,1,2
"Isaac, Cervantes",3610.424515354419,35.819651552921,0,0,1,1,0,1
"Isaiah, Nghiem",4134.855489318401,38.42196770517219,0,0,1,1,1,2
"Clifton, Jumbo",4064.7033220232597,49.81331372638367,0,0,0,0,1,2
"Daniel, Esselman",3267.0841987202757,29.310918204028997,0,0,1,0,1,2
"Grace Anne, Dizon",2948.854515595722,42.043659083227936,1,1,0,0,0,1
"Klin, Karlin",4762.608323542369,60.44332971655942,1,0,1,0,1,3
"Joshua, Rodriguez",3928.1749988609026,46.51811396009521,0,0,1,0,0,0
"Luis, Abeyta",3613.580197975935,54.80696211548999,0,0,1,1,0,3
"Zufar, al-Ghazal",4223.189256759295,41.78364134406097,0,0,1,0,1,3
"Olie, Billsie",3012.0477511732333,43.24501883176987,1,0,0,0,0,0
"Carolina, Meza",3767.929651597193,44.194148579015454,0,1,0,1,0,1
"Fikriyya, al-Ghazi",4097.41905057101,35.60552556633064,0,1,1,0,1,3
"Robert, Lewis",3136.792072366698,47.35754643969339,0,0,0,0,1,2
"Samuel, Gonzalez",3547.4338733454088,36.67804448732307,1,0,0,1,1,2
" Mahdi, el-Ahmadi",3925.1598039748437,43.10435851878206,0,0,1,1,1,3
"Kaitlyn, Weeks",3330.7491535945737,38.70448113869116,1,1,0,0,1,2
"Joshua, Vigil",3710.5174249040115,60.43436435764669,1,0,0,0,1,2
"Sara, Klocker",4045.4334503523437,51.62675507849427,1,1,1,0,0,1
"Dakota, Hoffman",3992.5040112190886,40.07497832053268,0,0,1,1,1,2
"Miguel, Portillo",3736.3809388099894,43.50207781421935,0,0,1,1,1,1
"Danielle, Hamlin",3776.5729249198334,45.47590781898509,1,1,0,0,1,2
"Surae, Craddock",3848.982621201839,41.26147907255623,1,0,0,0,1,2
"Benjamin, Guyon",4267.802046942892,45.469241616654536,1,0,1,0,0,3
"Smokey, Schoenfeld",2975.0550184984622,51.66266758266407,1,0,1,1,1,2
"Merhawi, Colbert",3788.4690680128224,28.287587553153553,0,0,0,1,0,1
"Thanin, Kang",3268.2764714330556,36.740093445913665,1,0,0,0,1,1
"Jeremy, Mcelhaney",3420.146475485013,49.11943562916719,0,0,1,1,1,3
"Runcai, Auyeung",2811.6711759263953,43.39843898906072,1,1,1,0,1,2
"Cheryl, Mayes",1845.8751134505935,18.22914286982268,0,1,0,0,1,2
"Rollando, Mengesha",3058.8208601131164,25.513089827448155,0,0,1,1,1,2
"Cheyenne, Leamons",3867.378162418052,22.27430734392044,1,1,0,1,0,1
"Kendall, Harrier",2718.9311416826263,37.40388193705806,0,1,0,0,0,0
"K'Rene, Wilfahrt",4141.272801236271,52.232873525969346,1,1,1,1,1,3
"Chance, Roybal",3248.5843101176033,39.978129339851094,0,0,1,0,1,0
"Jaelen, Holloway",4044.565698847963,47.26404077407623,0,0,1,1,0,2
"Vincente, Bahirat",4875.209320859159,39.64631929591545,0,0,0,0,0,2
"Steven, Smith",3711.6454967959744,31.931846977992645,1,0,1,0,1,3
"Hasan, el-Farah",1888.6198862331914,27.262354615044188,0,0,1,0,0,1
"Misty, Ortiz",4587.571345940249,40.781771243127125,0,1,1,0,0,2
"Andra, Kruise",3263.1952431149025,37.197969336239815,1,1,0,0,1,0
"Mario, Jimenez",2757.8301624285223,52.66851344601901,1,0,0,0,0,1
"Joselio, Hatch",4248.443820628142,50.05024599976776,1,0,1,0,0,3
"Latesha, Carruthers",3231.3564123112737,41.45431014607805,0,1,0,1,0,1
"Nicholas, Atwood",3800.695844491979,20.742108796337327,1,0,0,0,0,0
"Kaxee, Hoang",3841.1171694776876,57.540970390992186,0,1,0,0,0,1
"Malayaasjhalik, Chandler",1898.999384680085,44.90983520642521,1,1,0,1,0,1
"Luis, Trujillo",3941.4777951706124,41.66419797567846,0,0,1,1,1,2
"Tiana, Aguilera",2055.7913172028607,45.05921084306378,0,1,0,1,0,1
"Samuel, Hiraoka",2242.652134212162,48.68924990008969,1,0,0,1,1,1
"Michaela, Ruff",3170.745286508619,38.38279707198317,0,1,0,0,1,1
"Brendan, Bejar",4250.517663551227,54.6835612822463,1,0,1,0,0,2
"Amanda, Evans",3716.9130655454214,28.122240420282804,1,1,0,0,1,0
"Manuel, Parthasarathy",3916.1800188523534,51.946622933388724,0,0,1,0,1,2
"Estephen, Bautista",3902.836074135188,26.616170476616603,0,0,1,0,0,3
"Vyncynt, Mandell",3615.2524501472144,47.902616734264214,0,0,1,0,1,2
"Abdul Maalik, al-Shahan",4673.069864148054,47.07489954754206,1,0,1,0,1,3
"Angelique, Ortiz",4050.2408940116534,44.69975111239739,0,1,1,0,1,1
"Daianaira, Johnson",4149.9915741304,48.76775293388445,1,1,0,1,1,1
"Tyler, Powers",2928.2430571802215,37.69876194061489,0,0,1,1,1,3
"Maleeha, el-Abdella",3414.423765018533,42.753234017264774,0,1,0,0,1,1
"Aaren-Matthew, Fujiwara",3805.426332921332,44.1420719985495,1,0,1,0,1,2
"Brittney, Villani",3803.8795632348288,34.15739443135269,0,1,0,1,0,2
"Carmen, Lucero",3837.005869250935,22.3907817685856,0,1,1,0,1,2
"Audia, Holland",4223.620485260479,29.229285786767903,0,1,0,1,1,2
"Rihaab, el-Masood",4739.092801841147,37.909445867600134,1,1,0,1,1,1
"Dlisa, Engstrom",2952.9645018686083,47.06102115631129,1,1,0,0,0,3
"Hafsa, al-Riaz",2810.8304701896295,25.349708317515848,1,1,1,0,1,2
"Briana, Overton",3782.7719764395224,26.753374978712188,1,1,0,0,1,1
"Angelina, Ritenour",1913.0218150874239,41.924094281847836,1,1,1,0,1,1
"Brianna, Basnet",2398.426513780917,43.61708727235178,1,1,0,0,1,3
"Kaarim, el-Kaber",3952.221111538576,37.32704052533324,0,0,1,0,1,3
"Liandra, Conway",3574.6673277701693,42.61366298890275,0,1,1,0,0,2
"Dalena, Her",2675.9054656775393,24.90402009442402,0,1,0,0,1,0
"Aliyya, el-Abed",3560.2972431970134,28.241563088737184,1,1,0,0,1,0
"Sumbula, el-Akram",5008.997923657687,35.51164858251713,1,1,0,0,0,2
"Chandler, Mills",2340.498088911257,38.75533936208589,1,1,0,0,1,3
"Gabrielle, Ruth",1881.3103351559196,47.72159886875949,1,1,0,0,1,1
"Xai, Mckenzie",2147.3145095183345,30.239275289732603,0,0,0,1,1,1
"Gavin, Galvan",3899.6997661127916,41.945774321604034,1,0,0,0,1,2
"Taamira, el-Din",3502.170320033396,54.902263591819775,0,1,1,0,0,1
"Nikolas, Kaitz",4621.264359680193,54.883362682163295,0,0,1,0,1,0
"Badruddeen, al-Minhas",4088.1801158975886,49.248240104582194,0,0,0,1,1,1
"Carlos, Solis Najera",3621.7056042211843,34.69181124824737,0,0,1,0,1,3
"Nicholas, Colagrosso",4714.8587238759055,28.87798617210134,0,0,1,0,1,3
"Lorenzo, Rodriquez",3926.0651029740393,55.03560664079827,0,0,0,1,1,2
"Jessica, Roadcap",3180.4551605521483,26.33598193318694,1,1,0,0,1,1
"Liann, Maes",4897.948107496313,53.11220591855998,0,1,1,0,1,3
"Ashley, Loya",3507.086882581588,47.36803945566626,1,1,0,0,0,1
"Kevin, Grady",3984.5424533901587,57.348325608965645,0,0,1,0,0,3
"Nathan, Lopezjaime",4688.796038130926,18.474819792434573,1,0,0,0,1,2
"Monica, Meyer",3457.1647451247563,47.53732656888281,0,1,0,0,1,2
"Sarah, So",2942.8820330206713,22.31421864184127,0,1,1,0,1,2
"Zachary, Fossceco",2483.309552981227,32.73017575651788,1,0,0,0,1,1
"Erin, Pettit",3411.9407780321535,50.98111645379751,1,1,1,1,1,1
"Thaine, Hill",4723.181973202465,33.66200069946518,0,0,1,0,1,2
"John, Gamage",4855.77883886884,19.10060153901577,1,0,1,1,1,1
"Abigail, Khan",3698.1983054203333,19.04148110281676,1,1,0,0,0,3
"Tisha, Hand",5197.826835849908,38.459154178245186,0,1,0,1,1,3
"Jordain, Gadison",3034.469896426303,46.70787816008486,0,0,1,0,1,3
"Amy, Meagher",4339.654052479333,62.906332495877,1,1,1,1,1,2
"Micah, Lucero",3539.9082791281144,31.09850590628845,1,0,1,0,1,3
"Jared, Venegas-Tarango",4377.061909126771,54.05432807296408,1,0,1,0,1,0
"Aaliyah, Northup",3425.8785709369185,48.319790747305746,1,1,0,0,1,1
"Michael, Jackson",3876.4227731560313,42.917896201222604,0,0,1,1,1,3
"Safiyya, el-Sharaf",3219.9641114773012,36.22537389657928,1,1,0,1,0,3
"Julia, Ayres",2893.846743745733,30.96461051630146,1,1,0,1,0,1
"Steven, Yarbrough",2981.914120678289,46.27317617921658,1,0,0,1,0,3
"Danika, Aguilar",4944.499904826458,41.733266992977306,1,1,0,0,0,3
"David, Pak",2551.487557000335,41.79658344305547,0,0,0,0,1,2
"Krystal, Lopez",3374.135762271637,46.48063454729669,0,1,1,0,0,2
"Kylee, Hall",3790.064455820105,36.27882553633106,0,1,0,1,0,3
"Amber, Israel",3897.8819115192664,52.453822106645646,0,1,0,0,1,2
"Tareef, al-Ghazi",4657.3357186187,49.331226954332024,0,0,1,1,0,2
"Patricia, Smith",1932.0018063962389,18.21154162287712,1,1,1,0,1,2
"Damon, Acosta",3393.6527904502013,38.15004059636111,1,0,1,1,0,2
"Roger, Riley",3470.1431841320496,44.669444796347946,1,0,0,0,1,1
"Jesse, Gish",4789.675262042296,33.21967541920896,0,0,1,1,1,1
"Brenden, Bell",3869.3322285664835,55.93976679395099,0,0,0,1,0,2
"Taylor, Begay",3588.4120911296923,44.39735072224255,0,0,1,0,0,2
"Tanner, Harber",3255.962507741214,20.55889495832426,0,0,0,0,1,2
"Jerica, Littleton",2942.235723113021,25.78120837165008,0,1,0,0,1,2
"Steven, Talkington",3090.442219456884,37.85756606147399,0,0,0,0,1,2
"Fidel, Pinon",2556.07761556369,53.073660184816234,0,0,0,1,0,0
"Desiree, Furqan",4480.976888335978,43.23390863910963,0,1,1,0,0,2
"Nashat, al-Dada",3353.0554065507977,38.73207704697729,0,0,1,0,0,2
"Valery, Velazquez Aguilar",4571.4236298617825,44.28579351527196,0,1,1,0,1,2
"Pazao, Nguyen",2687.1067488222793,25.125676475090234,0,1,0,0,1,0
"Alondra, Montoya-Estrada",3593.112693210621,41.30292295800267,1,1,0,1,0,2
"Nicholas, Schmidt",2290.899130340587,22.553758417036082,1,0,1,0,1,1
"Lloyd, Holt",3854.0028479534676,63.55725514532031,1,0,1,0,0,0
"Alexandria, Williams Jr",2331.9166054974467,21.993103395216167,1,1,0,0,1,1
"Annika, Hernandez",2491.5063084006547,49.491707491893514,1,1,0,0,0,1
"Lisa, Rinen",2234.9176431682718,52.33970390975145,0,1,0,0,0,3
"Latajunae, Green",2637.0196630051596,34.98810242287516,0,1,0,0,1,2
"Richard, Loveless",1571.7559251790876,34.00539708328662,0,0,1,0,1,2
"Roberto, Baca",4510.641824652723,32.32223826485241,0,0,0,1,1,2
"Daniel, Garrett",3377.801040782332,44.20537059563914,0,0,0,0,1,2
"Margaret, Yoshimura",3223.9941191048547,20.944098589010537,1,1,0,0,0,2
"Joshua, Tafoya",2112.571337445249,42.697654177827246,0,0,1,0,0,1
"Najaat, el-Arafat",2305.3263048468293,48.114665572632596,1,1,0,0,0,2
"Abdul Hameed, el-Ibrahim",4152.18016183688,18.114811839535832,0,0,1,0,1,2
"Tiana, Striplin",3427.3766503813767,35.88969666564643,0,1,0,1,1,2
"Emily, Nilov",3999.131575350585,47.89095516237476,0,1,1,0,1,3
"Katrina, Phanthavongsa",2420.2037164809917,35.47589578979223,1,1,0,1,0,1
"Pamela, Upadhyay",3776.8757515272337,56.96915160977102,1,1,0,0,0,3
"Sabri, el-Amin",3569.143657670275,53.421879311454774,0,0,1,0,0,3
"Timmie, Curry",2050.364394231394,35.21804472397849,0,0,0,0,1,2
"Shawntell, Munoz",3544.9397284922566,19.477068595588207,0,1,0,0,1,2
"Hannah, Montour",2240.124115334521,36.541684153522574,1,1,0,0,1,0
"Tres, Stewart",4415.6542772126995,42.00510499422583,0,0,0,0,1,0
"Britni, Manwaring",2703.301643094229,21.276169526510106,0,1,0,0,0,1
"Lucas, Lee",4463.2219665807615,34.29868582268082,0,1,1,1,1,2
"Jannat, al-Munir",4212.40413843293,22.344348910845092,1,1,0,0,0,2
"Nashat, al-Moustafa",4947.120737052599,34.86389708276692,0,0,1,0,0,2
"Adrian, Yazzie",4487.717016426267,37.17523052552801,0,0,1,0,0,2
"Adan, Leon Alvarado",4433.530361169007,35.64058785253188,0,0,0,0,1,2
"Jameela, al-Soliman",4385.102139390631,37.30663150709912,1,1,1,0,1,3
"Christopher, Fitzsimmons",3945.932297259617,36.05589668800247,0,0,1,0,1,2
"Sayan, Le",2232.098467406579,38.43978566511964,0,0,0,0,0,2
"Jade, Hines",4623.5211924491105,39.61776253963844,0,1,1,0,1,3
"Sepehr, Jones",4298.257779055249,42.65202127568998,0,0,0,0,1,3
"Abdul Haadi, el-Hoque",1977.332113236331,50.72276352052594,1,0,0,0,1,1
"Nartrina, Wongveerakul",4201.244361884434,49.573302078169235,0,1,1,0,1,2
"Jordahn, Rel",4254.304968935652,30.42073711695567,0,0,1,0,1,2
"John, Marshall",4214.998312496906,29.14291090705535,1,0,0,0,1,1
"Delia, Ornelas Robles",3561.9110513218566,43.06428681671602,0,1,0,0,1,2
"Saabiq, al-Basa",3681.519186834653,29.523275759987776,1,0,1,0,0,1
"Marcus, Mileon",3624.494289465999,20.36837273463607,0,0,1,1,1,2
"Meahlani, Rodriguez",3013.6613139967376,40.93357923402586,0,1,1,0,1,2
"Krista, Fernandez",2591.889232180774,26.255329383634596,1,1,0,0,1,2
"Shamari, Laclay",4211.669296781815,23.63399872070713,1,1,0,1,0,1
"Aaron, Esquibel Vandegrift",4298.588304139834,55.57841097693308,0,0,1,0,0,0
"Gregory, Carreon",2594.3781686185102,19.55299255810678,1,0,0,0,1,0
"Lauren, Kinnamon",2097.6967384862946,43.31415102647089,1,1,1,0,1,1
"Rogelio, Arteaga",4563.242070627131,34.244710920740395,0,0,1,0,0,2
"Morgan, Johnson",3620.8914101521887,28.047048094215242,1,0,1,0,1,1
"Samani, Isobe",4444.3774670796565,25.715364148278145,0,1,1,0,1,1
"Randy, Thach",2809.346142744652,20.729013868236606,1,0,0,0,0,1
"Azeema, al-Rahimi",3983.0653795808744,37.89301514776634,0,1,1,0,0,3
"Valentina, Saucedo",2604.6642763036107,43.39137900111601,0,1,0,0,0,3
"Crystal, Gabel",2615.5202719759463,52.1552982665831,1,1,0,1,1,2
"Michael, Garcia Menchaca",3305.2299990953534,29.184577256551442,0,0,1,0,0,2
"Juliette, Ochoa",2158.152529605721,48.39265465712285,0,1,0,1,1,0
"Justin, Adair",2830.212011454921,31.171982310117023,1,0,0,0,0,2
"Joseph, Mace",2651.7061231489297,33.15448235993612,1,0,0,0,1,1
"Shelby, Ramkumar",2050.6470363095173,25.444269852414354,0,1,1,1,1,1
"Baldeep, Theune",3680.4430189109776,22.089114972248154,0,0,0,0,1,2
"Jesus, Alvarez",4604.071596069725,57.7942545692727,1,0,0,0,1,2
"Joseph, Saechao",4742.603122730355,44.903223519992906,1,0,1,1,1,2
"Michael, Nguyen",4059.1393653427804,54.47342029007725,1,0,0,0,1,3
"Angelique, Wall",2269.889485108423,44.619586567963275,1,1,1,0,1,3
"Taylor, Lucero",3264.153465447379,40.16622578028766,0,0,1,0,1,1
"Jocelyne, Vazquez",2786.5033422496354,51.17065593305258,0,1,0,0,1,2
"Awf, el-Baluch",3980.2910182154615,33.54687733265796,0,0,1,1,1,3
"Ummu Kulthoom, al-Farooqui",4379.912381299743,36.21759369617137,0,1,1,0,1,1
"Sulama, el-Kamel",1878.3671873989426,41.50170178650998,0,1,0,0,0,2
"Othell, Lapaz",4261.829332412589,58.54232403946873,1,0,1,0,0,3
"Ivan, Rios",4069.7336566785007,34.04641380422273,1,0,1,0,1,3
"Angela, Gillespie",2163.9529982496983,47.12956434524606,0,1,0,0,0,1
"Adrena, Morton",3006.7652871077216,30.739741495875663,0,1,0,0,0,1
"Abdul Noor, el-Rayes",3632.870773332901,36.3152963331602,0,0,1,0,1,1
"Mykeltie, Botros",3179.851828913499,34.561236942385726,0,1,1,0,1,2
"Ameen, el-Can",2574.688211533082,24.916329152950432,1,0,0,0,0,0
"Naomi, Fuino",3533.9117297971225,46.753159196245164,1,1,1,0,0,2
"Laura, Emery",4355.320971448272,59.719625709920614,1,1,1,0,1,2
"Humaira, al-Hashem",2833.617975342722,51.527899703139795,1,1,0,1,1,2
"Jeremy, Shepherd",4655.674038065572,33.693803047494455,1,0,1,1,0,2
"Molika, Vo",3672.6270996612852,40.45394953325394,0,1,1,0,1,1
"Fat'hiyaa, al-Syed",2766.3547439441645,40.7230943402504,1,1,1,0,1,1
"Michael, Gordon",4237.124972733498,44.45346593963626,0,0,0,0,1,2
"Arnhil, Knox",3331.6529760427193,39.438344560912185,1,0,0,1,1,2
"Nicholas, Miller",4190.88821598517,28.770432164840063,0,0,0,0,0,1
"Shaakira, al-Nasrallah",2924.4263073013403,32.10883994608328,0,1,0,0,1,2
"Aliyah, Mccants",2184.481615582091,32.272450575078594,1,1,0,0,0,3
"Aleena, Quinones Monarrez",2060.473247920925,43.0453883203391,0,1,0,1,0,1
"Ishmam, Reynolds",2208.9806921712916,27.87930260254025,1,0,0,0,1,2
"Alondra, Rodriguez",2952.8877307914613,33.71995459776246,0,1,1,0,1,2
"Tam, Nelson",3376.0991505851084,21.119515149854124,0,0,1,0,1,2
"Josiah, De Grassa",4759.404949191422,62.076520480366,1,0,1,0,1,0
"Marcus, Bell",3715.752969014683,29.446029211505802,0,0,1,0,1,2
"Wardi, Mcghee",3363.740803411192,55.130334898980735,1,0,0,0,1,1
"Brittany, Taylor",1938.2770554094695,43.9061777392346,1,1,0,0,1,1
"Maximiliano, Tapia",4477.20316275936,30.60589326055134,0,0,1,0,1,3
"Charles, Didde",5412.119713359209,34.03290476094621,0,0,0,1,1,3
"Dylan, Morford",2052.614346700912,43.217383326958185,1,1,0,0,1,1
"Melisa, Christensen",4511.760202522374,45.34866619447889,0,1,1,0,1,1
"Nathaniel, Striplin",3324.0295505619993,22.74989518118555,0,0,1,0,1,2
"Mufeed, el-Hallal",4551.4334548155675,37.47203004735756,0,0,1,1,1,2
"Jonathan, Simental",3952.124415658257,49.140118784183315,0,0,1,0,1,2
"Bridget, Mayfield",4295.953324675436,43.384505101543716,1,1,0,1,1,0
"Gabriella, Felix-Vargas",3179.644878192473,51.819497701462964,1,1,0,1,1,2
"Daniel, Agard",4929.698486876686,38.62321511936468,0,0,0,0,0,2
"Tevun, Scott",4937.51933115735,41.495344719803676,0,1,1,1,1,2
"Steven, Jacobs",4057.09152538708,30.67193529788535,0,0,1,1,0,3
"Kevin, Trang",3491.1774363133163,48.356400113752755,1,0,1,0,1,2
"Jordan, Turner",4507.594914997236,28.36582389857373,1,0,1,1,1,2
"Alexa, Holloway",3366.3993187018887,59.17672864151458,1,1,0,0,1,1
"Samantha, Yazzie",2200.2364329796346,29.82744588512468,1,1,0,0,0,2
"Musaaid, al-Nazir",2885.83746204971,37.34818718145564,0,0,0,0,0,2
"Erica, Cabral-Favela",4244.420064611757,33.489596636206606,0,1,0,0,1,1
"Kyle, Mulloy",3356.880295934028,38.40182028204959,1,0,0,0,1,1
"Nicholas, Arias",3037.151588760361,22.229041416183108,1,0,1,0,0,3
"Muna, el-Mirza",3543.195154562436,22.707220739853852,1,1,0,0,0,0
"Monice, Ameyaw",3763.8613190575197,50.97305512799396,1,1,1,0,0,2
"Mairon, Peregrino",3129.6444935049085,46.27892655143831,1,0,1,0,1,3
"William, Ramirez",2839.979101132784,44.70121400619513,0,0,0,1,1,2
"Gabrielle, Figgs",3101.7349211251353,46.825180394564825,0,1,1,0,1,1
"Aadila, el-Aydin",2858.2081771653093,19.182377547957003,0,1,1,1,0,3
"Savannah, Wu",4332.4613347621025,32.04960326516492,0,1,0,0,1,1
"Tristan, Johnson",4592.7320822692,52.16884560520918,0,0,1,1,1,2
"Landon, Perkins",3721.347182833121,46.10313458681649,0,0,0,0,0,2
"Hyuk, Nyberg",3551.676945229083,32.4384353216342,0,0,0,1,1,2
"Melikai, Droegemeier",2940.3406222580256,18.405872147530317,0,0,0,0,0,1
"Morgan, Proulx",1626.4135079713376,45.7177652638662,1,1,0,0,0,1
"Eric, Shaw",3308.923996839032,38.77806659595697,0,0,0,0,1,2
"Mayra, Cazares",4106.615073519849,22.446066778061343,1,1,1,0,1,3
"Brandon, Nguyen",5082.096248168399,48.425982068313125,1,0,0,0,1,2
"Anthonya, Patterson",3556.802591317043,19.003947452642024,0,1,0,0,1,1
"Bandar, el-Hamid",3575.017070628584,46.17225565760858,0,0,1,0,1,2
"Asghar, al-Saleh",3791.0549141187407,54.30019700239696,0,0,1,0,1,1
"Gage, Hinman",4910.402240821515,47.62890407743903,0,0,0,1,1,2
"Joseph, Hernandez",4006.5877738849213,35.102171643724006,0,0,0,1,1,1
"Naseer, al-Hakeem",4467.3047271729465,37.48905093062594,0,0,0,0,1,3
"Aaron, Butler",3813.4823707899386,54.549121175634525,1,0,0,0,1,1
"Jacob, Bochnak",3563.22488842907,34.29321821557372,0,0,0,1,0,2
"Melissa, Verwiebe",1984.5485444030246,20.944391996111218,1,1,0,0,0,2
"Kanaan, al-Parsa",2101.276752729902,53.975393763810516,1,0,0,1,0,2
"David, Medina",3871.4776613550503,28.434879377483927,0,0,1,0,1,1
"Jesus, Abeyta",4782.894086620375,29.19615184439145,1,0,1,0,1,2
"Ashlie, Talbott",4091.588048808063,23.938053532539712,1,1,0,0,0,1
"Garrett, Holbron",4286.224941893675,52.651391893520604,0,0,0,0,1,1
"Viktoria, Taylor",1940.1568658666247,30.346339846400625,0,1,0,0,1,2
"Tyrelle, Wilson",3171.7034606633542,27.949026639056115,0,0,1,0,0,2
"Alexander, Ngo",4032.0839353465144,46.84326944575552,0,0,1,0,0,2
